name,role,level,Health,AttackSpeed,HP5,MP5,Mana,PhysicalProtection,PhysicalPower,MagicProtection,MagicalPower
Chronos,Mage,9,3404.0,1.54,24.28,20.24,1752.0,127.0,0.0,87.60000000000001,470.0
Chronos,Mage,10,4115.0,1.675,28.6,24.2,2130.0,154.9,0.0,102.00000000000001,537.5
Chronos,Mage,11,4905.0,1.825,33.4,28.6,2550.0,185.9,0.0,118.00000000000001,612.5
Chronos,Mage,12,5774.0,1.99,38.68,33.44,3012.0,220.0,0.0,135.60000000000002,695.0
Chronos,Mage,13,6722.0,2.17,44.44,38.72,3516.0,257.2,0.0,154.8,785.0
Chronos,Mage,14,7749.0,2.3649999999999998,50.68,44.44,4062.0,297.5,0.0,175.60000000000002,882.5
Chronos,Mage,15,8855.0,2.5749999999999997,57.4,50.599999999999994,4650.0,340.9,0.0,198.00000000000003,987.5
Chronos,Mage,16,10040.0,2.8,64.6,57.199999999999996,5280.0,387.4,0.0,222.00000000000003,1100.0
Chronos,Mage,17,11304.0,3.04,72.28,64.24,5952.0,437.0,0.0,247.60000000000002,1220.0
Chronos,Mage,18,12647.0,3.295,80.44,71.72,6666.0,489.7,0.0,274.8,1347.5
Chronos,Mage,19,14069.0,3.565,89.08,79.64,7422.0,545.5,0.0,303.6,1482.5
Chronos,Mage,20,15570.0,3.85,98.2,88.0,8220.0,604.4,0.0,334.0,1625.0
Cliodhna,Assassin,1,665.0,1.0,9.0,4.3,225.0,16.8,41.0,30.0,0.0
Cliodhna,Assassin,2,746.0,1.022,9.85,4.7,265.0,20.1,43.25,31.6,0.0
Cliodhna,Assassin,3,908.0,1.066,11.549999999999999,5.5,345.0,26.700000000000003,47.75,34.800000000000004,0.0
Cliodhna,Assassin,4,1151.0,1.1320000000000001,14.099999999999998,6.7,465.0,36.6,54.5,39.60000000000001,0.0
Cliodhna,Assassin,5,1475.0,1.2200000000000002,17.499999999999996,8.3,625.0,49.8,63.5,46.00000000000001,0.0
Cliodhna,Assassin,6,1880.0,1.33,21.749999999999996,10.3,825.0,66.3,74.75,54.00000000000001,0.0
Cliodhna,Assassin,7,2366.0,1.4620000000000002,26.849999999999994,12.700000000000001,1065.0,86.1,88.25,63.60000000000001,0.0
Cliodhna,Assassin,8,2933.0,1.616,32.8,15.500000000000002,1345.0,109.19999999999999,104.0,74.80000000000001,0.0
Cliodhna,Assassin,9,3581.0,1.792,39.599999999999994,18.700000000000003,1665.0,135.6,122.0,87.60000000000001,0.0
Cliodhna,Assassin,10,4310.0,1.99,47.24999999999999,22.300000000000004,2025.0,165.29999999999998,142.25,102.00000000000001,0.0
Cliodhna,Assassin,11,5120.0,2.21,55.74999999999999,26.300000000000004,2425.0,198.29999999999998,164.75,118.00000000000001,0.0
Cliodhna,Assassin,12,6011.0,2.452,65.1,30.700000000000003,2865.0,234.59999999999997,189.5,135.60000000000002,0.0
Cliodhna,Assassin,13,6983.0,2.716,75.3,35.5,3345.0,274.19999999999993,216.5,154.8,0.0
Cliodhna,Assassin,14,8036.0,3.0020000000000002,86.35,40.7,3865.0,317.0999999999999,245.75,175.60000000000002,0.0
Cliodhna,Assassin,15,9170.0,3.31,98.25,46.300000000000004,4425.0,363.2999999999999,277.25,198.00000000000003,0.0
Cliodhna,Assassin,16,10385.0,3.64,111.0,52.300000000000004,5025.0,412.7999999999999,311.0,222.00000000000003,0.0
Cliodhna,Assassin,17,11681.0,3.992,124.6,58.7,5665.0,465.5999999999999,347.0,247.60000000000002,0.0
Cliodhna,Assassin,18,13058.0,4.366,139.04999999999998,65.5,6345.0,521.6999999999999,385.25,274.8,0.0
Cliodhna,Assassin,19,14516.0,4.762,154.35,72.7,7065.0,581.0999999999999,425.75,303.6,0.0
Cliodhna,Assassin,20,16055.0,5.18,170.5,80.3,7825.0,643.8,468.5,334.0,0.0
Cthulhu,Guardian,1,700.0,0.9,8.0,4.6,210.0,29.4,0.0,35.0,190.0
Cthulhu,Guardian,2,800.0,0.911,8.8,5.02,248.0,32.9,0.0,36.6,197.5
Cthulhu,Guardian,3,1000.0,0.933,10.4,5.859999999999999,324.0,39.9,0.0,39.800000000000004,212.5
Cthulhu,Guardian,4,1300.0,0.9660000000000001,12.8,7.119999999999999,438.0,50.4,0.0,44.60000000000001,235.0
Cthulhu,Guardian,5,1700.0,1.01,16.0,8.799999999999999,590.0,64.4,0.0,51.00000000000001,265.0
Cthulhu,Guardian,6,2200.0,1.065,20.0,10.899999999999999,780.0,81.9,0.0,59.00000000000001,302.5
Cthulhu,Guardian,7,2800.0,1.131,24.8,13.419999999999998,1008.0,102.9,0.0,68.60000000000001,347.5
Cthulhu,Guardian,8,3500.0,1.208,30.400000000000002,16.36,1274.0,127.4,0.0,79.80000000000001,400.0
Cthulhu,Guardian,9,4300.0,1.296,36.800000000000004,19.72,1578.0,155.4,0.0,92.60000000000001,460.0
Cthulhu,Guardian,10,5200.0,1.395,44.00000000000001,23.5,1920.0,186.9,0.0,107.00000000000001,527.5
Cthulhu,Guardian,11,6200.0,1.505,52.00000000000001,27.7,2300.0,221.9,0.0,123.00000000000001,602.5
Cthulhu,Guardian,12,7300.0,1.626,60.80000000000001,32.32,2718.0,260.4,0.0,140.60000000000002,685.0
Cthulhu,Guardian,13,8500.0,1.758,70.4,37.36,3174.0,302.4,0.0,159.8,775.0
Cthulhu,Guardian,14,9800.0,1.901,80.80000000000001,42.82,3668.0,347.9,0.0,180.60000000000002,872.5
Cthulhu,Guardian,15,11200.0,2.055,92.00000000000001,48.7,4200.0,396.9,0.0,203.00000000000003,977.5
Cthulhu,Guardian,16,12700.0,2.22,104.00000000000001,55.0,4770.0,449.4,0.0,227.00000000000003,1090.0
Cthulhu,Guardian,17,14300.0,2.3960000000000004,116.80000000000001,61.72,5378.0,505.4,0.0,252.60000000000002,1210.0
Cthulhu,Guardian,18,16000.0,2.583,130.4,68.86,6024.0,564.9,0.0,279.8,1337.5
Cthulhu,Guardian,19,17800.0,2.781,144.8,76.42,6708.0,627.9,0.0,308.6,1472.5
Cthulhu,Guardian,20,19700.0,2.99,160.0,84.4,7430.0,694.4,0.0,339.0,1615.0
Cu Chulainn,Warrior,1,672.0,1.0,7.0,0.0,100.0,23.8,39.0,32.0,0.0
Cu Chulainn,Warrior,2,761.0,1.012,7.75,0.0,100.0,27.0,41.0,33.6,0.0
Cu Chulainn,Warrior,3,939.0,1.036,9.25,0.0,100.0,33.4,45.0,36.800000000000004,0.0
Cu Chulainn,Warrior,4,1206.0,1.072,11.5,0.0,100.0,43.0,51.0,41.60000000000001,0.0
Cu Chulainn,Warrior,5,1562.0,1.12,14.5,0.0,100.0,55.8,59.0,48.00000000000001,0.0
Cu Chulainn,Warrior,6,2007.0,1.1800000000000002,18.25,0.0,100.0,71.8,69.0,56.00000000000001,0.0
Cu Chulainn,Warrior,7,2541.0,1.2520000000000002,22.75,0.0,100.0,91.0,81.0,65.60000000000001,0.0
Cu Chulainn,Warrior,8,3164.0,1.3360000000000003,28.0,0.0,100.0,113.4,95.0,76.80000000000001,0.0
Cu Chulainn,Warrior,9,3876.0,1.4320000000000004,34.0,0.0,100.0,139.0,111.0,89.60000000000001,0.0
Cu Chulainn,Warrior,10,4677.0,1.5400000000000005,40.75,0.0,100.0,167.8,129.0,104.00000000000001,0.0
Cu Chulainn,Warrior,11,5567.0,1.6600000000000006,48.25,0.0,100.0,199.8,149.0,120.00000000000001,0.0
Cu Chulainn,Warrior,12,6546.0,1.7920000000000007,56.5,0.0,100.0,235.0,171.0,137.60000000000002,0.0
Cu Chulainn,Warrior,13,7614.0,1.9360000000000008,65.5,0.0,100.0,273.4,195.0,156.8,0.0
Cu Chulainn,Warrior,14,8771.0,2.092000000000001,75.25,0.0,100.0,315.0,221.0,177.60000000000002,0.0
Cu Chulainn,Warrior,15,10017.0,2.260000000000001,85.75,0.0,100.0,359.8,249.0,200.00000000000003,0.0
Cu Chulainn,Warrior,16,11352.0,2.4400000000000013,97.0,0.0,100.0,407.8,279.0,224.00000000000003,0.0
Cu Chulainn,Warrior,17,12776.0,2.6320000000000014,109.0,0.0,100.0,459.0,311.0,249.60000000000002,0.0
Cu Chulainn,Warrior,18,14289.0,2.8360000000000016,121.75,0.0,100.0,513.4,345.0,276.8,0.0
Cu Chulainn,Warrior,19,15891.0,3.052000000000002,135.25,0.0,100.0,571.0,381.0,305.6,0.0
Cu Chulainn,Warrior,20,17582.0,3.280000000000002,149.5,0.0,100.0,631.8,419.0,336.0,0.0
Cupid,Hunter,1,623.0,0.95,8.0,4.6,230.0,15.4,30.0,30.0,0.0
Cupid,Hunter,2,699.0,0.967,8.67,4.949999999999999,269.0,18.6,32.3,31.6,0.0
Cupid,Hunter,3,851.0,1.001,10.01,5.6499999999999995,347.0,25.0,36.9,34.800000000000004,0.0
Cupid,Hunter,4,1079.0,1.0519999999999998,12.02,6.699999999999999,464.0,34.6,43.8,39.60000000000001,0.0
Cupid,Hunter,5,1383.0,1.1199999999999999,14.7,8.1,620.0,47.400000000000006,53.0,46.00000000000001,0.0
Cupid,Hunter,6,1763.0,1.2049999999999998,18.05,9.85,815.0,63.400000000000006,64.5,54.00000000000001,0.0
Cupid,Hunter,7,2219.0,1.307,22.07,11.95,1049.0,82.60000000000001,78.3,63.60000000000001,0.0
Cupid,Hunter,8,2751.0,1.426,26.76,14.399999999999999,1322.0,105.00000000000001,94.39999999999999,74.80000000000001,0.0
Cupid,Hunter,9,3359.0,1.5619999999999998,32.120000000000005,17.2,1634.0,130.60000000000002,112.79999999999998,87.60000000000001,0.0
Cupid,Hunter,10,4043.0,1.7149999999999999,38.150000000000006,20.349999999999998,1985.0,159.40000000000003,133.49999999999997,102.00000000000001,0.0
Cupid,Hunter,11,4803.0,1.8849999999999998,44.85000000000001,23.849999999999998,2375.0,191.40000000000003,156.49999999999997,118.00000000000001,0.0
Cupid,Hunter,12,5639.0,2.0719999999999996,52.220000000000006,27.699999999999996,2804.0,226.60000000000002,181.79999999999995,135.60000000000002,0.0
Cupid,Hunter,13,6551.0,2.276,60.260000000000005,31.899999999999995,3272.0,265.0,209.39999999999995,154.8,0.0
Cupid,Hunter,14,7539.0,2.497,68.97,36.449999999999996,3779.0,306.6,239.29999999999995,175.60000000000002,0.0
Cupid,Hunter,15,8603.0,2.735,78.35,41.349999999999994,4325.0,351.40000000000003,271.49999999999994,198.00000000000003,0.0
Cupid,Hunter,16,9743.0,2.9899999999999998,88.39999999999999,46.599999999999994,4910.0,399.40000000000003,305.99999999999994,222.00000000000003,0.0
Cupid,Hunter,17,10959.0,3.2619999999999996,99.11999999999999,52.199999999999996,5534.0,450.6,342.79999999999995,247.60000000000002,0.0
Cupid,Hunter,18,12251.0,3.5509999999999997,110.50999999999999,58.14999999999999,6197.0,505.0,381.9,274.8,0.0
Cupid,Hunter,19,13619.0,3.8569999999999998,122.57,64.44999999999999,6899.0,562.6,423.29999999999995,303.6,0.0
Cupid,Hunter,20,15063.0,4.18,135.29999999999998,71.1,7640.0,623.4,466.99999999999994,334.0,0.0
Da Ji,Assassin,1,616.0,1.0,9.0,4.6,210.0,19.6,39.0,30.0,0.0
Da Ji,Assassin,2,696.0,1.02,9.7,4.97,250.0,22.8,41.25,31.6,0.0
Da Ji,Assassin,3,856.0,1.06,11.1,5.71,330.0,29.200000000000003,45.75,34.800000000000004,0.0
Da Ji,Assassin,4,1096.0,1.12,13.2,6.82,450.0,38.800000000000004,52.5,39.60000000000001,0.0
Da Ji,Assassin,5,1416.0,1.2000000000000002,16.0,8.3,610.0,51.60000000000001,61.5,46.00000000000001,0.0
Da Ji,Assassin,6,1816.0,1.3000000000000003,19.5,10.15,810.0,67.60000000000001,72.75,54.00000000000001,0.0
Da Ji,Assassin,7,2296.0,1.4200000000000004,23.7,12.370000000000001,1050.0,86.80000000000001,86.25,63.60000000000001,0.0
Da Ji,Assassin,8,2856.0,1.5600000000000005,28.599999999999998,14.96,1330.0,109.20000000000002,102.0,74.80000000000001,0.0
Da Ji,Assassin,9,3496.0,1.7200000000000004,34.199999999999996,17.92,1650.0,134.8,120.0,87.60000000000001,0.0
Da Ji,Assassin,10,4216.0,1.9000000000000004,40.49999999999999,21.25,2010.0,163.60000000000002,140.25,102.00000000000001,0.0
Da Ji,Assassin,11,5016.0,2.1000000000000005,47.49999999999999,24.95,2410.0,195.60000000000002,162.75,118.00000000000001,0.0
Da Ji,Assassin,12,5896.0,2.3200000000000007,55.19999999999999,29.02,2850.0,230.8,187.5,135.60000000000002,0.0
Da Ji,Assassin,13,6856.0,2.5600000000000005,63.59999999999999,33.46,3330.0,269.20000000000005,214.5,154.8,0.0
Da Ji,Assassin,14,7896.0,2.8200000000000003,72.69999999999999,38.27,3850.0,310.80000000000007,243.75,175.60000000000002,0.0
Da Ji,Assassin,15,9016.0,3.1000000000000005,82.49999999999999,43.45,4410.0,355.6000000000001,275.25,198.00000000000003,0.0
Da Ji,Assassin,16,10216.0,3.4000000000000004,92.99999999999999,49.0,5010.0,403.6000000000001,309.0,222.00000000000003,0.0
Da Ji,Assassin,17,11496.0,3.72,104.19999999999999,54.92,5650.0,454.80000000000007,345.0,247.60000000000002,0.0
Da Ji,Assassin,18,12856.0,4.0600000000000005,116.1,61.21,6330.0,509.20000000000005,383.25,274.8,0.0
Da Ji,Assassin,19,14296.0,4.420000000000001,128.7,67.87,7050.0,566.8000000000001,423.75,303.6,0.0
Da Ji,Assassin,20,15816.0,4.800000000000001,142.0,74.9,7810.0,627.6,466.5,334.0,0.0
Danzaburou,Hunter,1,644.0,1.0,7.0,4.4,230.0,18.2,35.0,30.0,0.0
Danzaburou,Hunter,2,726.0,1.014,7.6899999999999995,4.78,268.0,21.3,37.6,31.6,0.0
Danzaburou,Hunter,3,890.0,1.042,9.07,5.54,344.0,27.5,42.800000000000004,34.800000000000004,0.0
Danzaburou,Hunter,4,1136.0,1.084,11.14,6.68,458.0,36.8,50.60000000000001,39.60000000000001,0.0
Danzaburou,Hunter,5,1464.0,1.1400000000000001,13.9,8.2,610.0,49.199999999999996,61.00000000000001,46.00000000000001,0.0
Danzaburou,Hunter,6,1874.0,1.2100000000000002,17.35,10.1,800.0,64.69999999999999,74.0,54.00000000000001,0.0
Danzaburou,Hunter,7,2366.0,1.2940000000000003,21.490000000000002,12.379999999999999,1028.0,83.29999999999998,89.6,63.60000000000001,0.0
Danzaburou,Hunter,8,2940.0,1.3920000000000003,26.32,15.04,1294.0,104.99999999999999,107.8,74.80000000000001,0.0
Danzaburou,Hunter,9,3596.0,1.5040000000000004,31.84,18.08,1598.0,129.79999999999998,128.6,87.60000000000001,0.0
Danzaburou,Hunter,10,4334.0,1.6300000000000003,38.05,21.5,1940.0,157.7,152.0,102.00000000000001,0.0
Danzaburou,Hunter,11,5154.0,1.7700000000000005,44.949999999999996,25.3,2320.0,188.7,178.0,118.00000000000001,0.0
Danzaburou,Hunter,12,6056.0,1.9240000000000004,52.53999999999999,29.48,2738.0,222.79999999999998,206.6,135.60000000000002,0.0
Danzaburou,Hunter,13,7040.0,2.0920000000000005,60.81999999999999,34.04,3194.0,260.0,237.8,154.8,0.0
Danzaburou,Hunter,14,8106.0,2.2740000000000005,69.78999999999999,38.98,3688.0,300.3,271.6,175.60000000000002,0.0
Danzaburou,Hunter,15,9254.0,2.4700000000000006,79.44999999999999,44.3,4220.0,343.7,308.0,198.00000000000003,0.0
Danzaburou,Hunter,16,10484.0,2.6800000000000006,89.79999999999998,50.0,4790.0,390.2,347.0,222.00000000000003,0.0
Danzaburou,Hunter,17,11796.0,2.904000000000001,100.83999999999997,56.08,5398.0,439.8,388.6,247.60000000000002,0.0
Danzaburou,Hunter,18,13190.0,3.142000000000001,112.56999999999998,62.54,6044.0,492.5,432.8,274.8,0.0
Danzaburou,Hunter,19,14666.0,3.394000000000001,124.98999999999998,69.38,6728.0,548.3,479.6,303.6,0.0
Danzaburou,Hunter,20,16224.0,3.660000000000001,138.09999999999997,76.6,7450.0,607.1999999999999,529.0,334.0,0.0
Discordia,Mage,1,518.0,0.9,7.0,5.0,280.0,12.6,0.0,30.0,170.0
Discordia,Mage,2,589.0,0.909,7.45,5.43,331.0,15.5,0.0,31.6,177.5
Discordia,Mage,3,731.0,0.927,8.35,6.29,433.0,21.3,0.0,34.800000000000004,192.5
Discordia,Mage,4,944.0,0.9540000000000001,9.7,7.58,586.0,30.0,0.0,39.60000000000001,215.0
Discordia,Mage,5,1228.0,0.9900000000000001,11.5,9.3,790.0,41.6,0.0,46.00000000000001,245.0
Discordia,Mage,6,1583.0,1.0350000000000001,13.75,11.450000000000001,1045.0,56.1,0.0,54.00000000000001,282.5
Discordia,Mage,7,2009.0,1.0890000000000002,16.45,14.030000000000001,1351.0,73.5,0.0,63.60000000000001,327.5
Discordia,Mage,8,2506.0,1.1520000000000001,19.599999999999998,17.04,1708.0,93.8,0.0,74.80000000000001,380.0
Discordia,Mage,9,3074.0,1.2240000000000002,23.2,20.48,2116.0,117.0,0.0,87.60000000000001,440.0
Discordia,Mage,10,3713.0,1.3050000000000002,27.25,24.35,2575.0,143.1,0.0,102.00000000000001,507.5
Discordia,Mage,11,4423.0,1.3950000000000002,31.75,28.650000000000002,3085.0,172.1,0.0,118.00000000000001,582.5
Discordia,Mage,12,5204.0,1.4940000000000002,36.7,33.38,3646.0,204.0,0.0,135.60000000000002,665.0
Discordia,Mage,13,6056.0,1.6020000000000003,42.1,38.540000000000006,4258.0,238.8,0.0,154.8,755.0
Discordia,Mage,14,6979.0,1.7190000000000003,47.95,44.13000000000001,4921.0,276.5,0.0,175.60000000000002,852.5
Discordia,Mage,15,7973.0,1.8450000000000002,54.25,50.150000000000006,5635.0,317.1,0.0,198.00000000000003,957.5
Discordia,Mage,16,9038.0,1.9800000000000002,61.0,56.60000000000001,6400.0,360.6,0.0,222.00000000000003,1070.0
Discordia,Mage,17,10174.0,2.124,68.2,63.48000000000001,7216.0,407.0,0.0,247.60000000000002,1190.0
Discordia,Mage,18,11381.0,2.277,75.85000000000001,70.79,8083.0,456.3,0.0,274.8,1317.5
Discordia,Mage,19,12659.0,2.439,83.95,78.53,9001.0,508.5,0.0,303.6,1452.5
Discordia,Mage,20,14008.0,2.61,92.5,86.7,9970.0,563.6,0.0,334.0,1595.0
Erlang Shen,Warrior,1,679.0,1.0,8.0,4.7,220.0,23.8,39.0,32.0,0.0
Erlang Shen,Warrior,2,768.0,1.01,8.6,5.0,255.0,27.0,41.0,33.6,0.0
Erlang Shen,Warrior,3,946.0,1.03,9.799999999999999,5.6,325.0,33.4,45.0,36.800000000000004,0.0
Erlang Shen,Warrior,4,1213.0,1.06,11.599999999999998,6.5,430.0,43.0,51.0,41.60000000000001,0.0
Erlang Shen,Warrior,5,1569.0,1.1,13.999999999999998,7.7,570.0,55.8,59.0,48.00000000000001,0.0
Erlang Shen,Warrior,6,2014.0,1.1500000000000001,17.0,9.2,745.0,71.8,69.0,56.00000000000001,0.0
Erlang Shen,Warrior,7,2548.0,1.2100000000000002,20.6,11.0,955.0,91.0,81.0,65.60000000000001,0.0
Erlang Shen,Warrior,8,3171.0,1.2800000000000002,24.8,13.1,1200.0,113.4,95.0,76.80000000000001,0.0
Erlang Shen,Warrior,9,3883.0,1.3600000000000003,29.6,15.5,1480.0,139.0,111.0,89.60000000000001,0.0
Erlang Shen,Warrior,10,4684.0,1.4500000000000004,35.0,18.2,1795.0,167.8,129.0,104.00000000000001,0.0
Erlang Shen,Warrior,11,5574.0,1.5500000000000005,41.0,21.2,2145.0,199.8,149.0,120.00000000000001,0.0
Erlang Shen,Warrior,12,6553.0,1.6600000000000006,47.6,24.5,2530.0,235.0,171.0,137.60000000000002,0.0
Erlang Shen,Warrior,13,7621.0,1.7800000000000007,54.8,28.1,2950.0,273.4,195.0,156.8,0.0
Erlang Shen,Warrior,14,8778.0,1.9100000000000006,62.599999999999994,32.0,3405.0,315.0,221.0,177.60000000000002,0.0
Erlang Shen,Warrior,15,10024.0,2.0500000000000007,71.0,36.2,3895.0,359.8,249.0,200.00000000000003,0.0
Erlang Shen,Warrior,16,11359.0,2.2000000000000006,80.0,40.7,4420.0,407.8,279.0,224.00000000000003,0.0
Erlang Shen,Warrior,17,12783.0,2.3600000000000008,89.6,45.5,4980.0,459.0,311.0,249.60000000000002,0.0
Erlang Shen,Warrior,18,14296.0,2.5300000000000007,99.8,50.6,5575.0,513.4,345.0,276.8,0.0
Erlang Shen,Warrior,19,15898.0,2.710000000000001,110.6,56.0,6205.0,571.0,381.0,305.6,0.0
Erlang Shen,Warrior,20,17589.0,2.900000000000001,122.0,61.7,6870.0,631.8,419.0,336.0,0.0
Eset,Mage,1,511.0,1.0,6.0,4.8,280.0,12.6,0.0,30.0,175.0
Eset,Mage,2,582.0,1.0,6.45,5.2299999999999995,331.0,15.5,0.0,31.6,182.5
Eset,Mage,3,724.0,1.0,7.3500000000000005,6.09,433.0,21.3,0.0,34.800000000000004,197.5
Eset,Mage,4,937.0,1.0,8.700000000000001,7.38,586.0,30.0,0.0,39.60000000000001,220.0
Eset,Mage,5,1221.0,1.0,10.500000000000002,9.1,790.0,41.6,0.0,46.00000000000001,250.0
Eset,Mage,6,1576.0,1.0,12.750000000000002,11.25,1045.0,56.1,0.0,54.00000000000001,287.5
Eset,Mage,7,2002.0,1.0,15.450000000000003,13.83,1351.0,73.5,0.0,63.60000000000001,332.5
Eset,Mage,8,2499.0,1.0,18.6,16.84,1708.0,93.8,0.0,74.80000000000001,385.0
Eset,Mage,9,3067.0,1.0,22.200000000000003,20.28,2116.0,117.0,0.0,87.60000000000001,445.0
Eset,Mage,10,3706.0,1.0,26.250000000000004,24.150000000000002,2575.0,143.1,0.0,102.00000000000001,512.5
Eset,Mage,11,4416.0,1.0,30.750000000000004,28.450000000000003,3085.0,172.1,0.0,118.00000000000001,587.5
Eset,Mage,12,5197.0,1.0,35.7,33.18,3646.0,204.0,0.0,135.60000000000002,670.0
Eset,Mage,13,6049.0,1.0,41.1,38.34,4258.0,238.8,0.0,154.8,760.0
Eset,Mage,14,6972.0,1.0,46.95,43.93000000000001,4921.0,276.5,0.0,175.60000000000002,857.5
Eset,Mage,15,7966.0,1.0,53.25,49.95,5635.0,317.1,0.0,198.00000000000003,962.5
Eset,Mage,16,9031.0,1.0,60.0,56.400000000000006,6400.0,360.6,0.0,222.00000000000003,1075.0
Eset,Mage,17,10167.0,1.0,67.2,63.28000000000001,7216.0,407.0,0.0,247.60000000000002,1195.0
Eset,Mage,18,11374.0,1.0,74.85000000000001,70.59,8083.0,456.3,0.0,274.8,1322.5
Eset,Mage,19,12652.0,1.0,82.95,78.33,9001.0,508.5,0.0,303.6,1457.5
Eset,Mage,20,14001.0,1.0,91.5,86.5,9970.0,563.6,0.0,334.0,1600.0
Fafnir,Guardian,1,693.0,0.9,7.0,4.5,200.0,29.4,0.0,35.0,185.0
Fafnir,Guardian,2,788.0,0.911,7.54,4.95,240.0,33.1,0.0,36.6,192.75
Fafnir,Guardian,3,978.0,0.933,8.620000000000001,5.8500000000000005,320.0,40.5,0.0,39.800000000000004,208.25
Fafnir,Guardian,4,1263.0,0.9660000000000001,10.240000000000002,7.200000000000001,440.0,51.6,0.0,44.60000000000001,231.5
Fafnir,Guardian,5,1643.0,1.01,12.400000000000002,9.000000000000002,600.0,66.4,0.0,51.00000000000001,262.5
Fafnir,Guardian,6,2118.0,1.065,15.100000000000001,11.250000000000002,800.0,84.9,0.0,59.00000000000001,301.25
Fafnir,Guardian,7,2688.0,1.131,18.340000000000003,13.950000000000003,1040.0,107.10000000000001,0.0,68.60000000000001,347.75
Fafnir,Guardian,8,3353.0,1.208,22.120000000000005,17.1,1320.0,133.0,0.0,79.80000000000001,402.0
Fafnir,Guardian,9,4113.0,1.296,26.440000000000005,20.700000000000003,1640.0,162.6,0.0,92.60000000000001,464.0
Fafnir,Guardian,10,4968.0,1.395,31.300000000000004,24.750000000000004,2000.0,195.9,0.0,107.00000000000001,533.75
Fafnir,Guardian,11,5918.0,1.505,36.7,29.250000000000004,2400.0,232.9,0.0,123.00000000000001,611.25
Fafnir,Guardian,12,6963.0,1.626,42.64,34.2,2840.0,273.6,0.0,140.60000000000002,696.5
Fafnir,Guardian,13,8103.0,1.758,49.120000000000005,39.6,3320.0,318.0,0.0,159.8,789.5
Fafnir,Guardian,14,9338.0,1.901,56.14000000000001,45.45,3840.0,366.1,0.0,180.60000000000002,890.25
Fafnir,Guardian,15,10668.0,2.055,63.70000000000001,51.75,4400.0,417.90000000000003,0.0,203.00000000000003,998.75
Fafnir,Guardian,16,12093.0,2.22,71.80000000000001,58.5,5000.0,473.40000000000003,0.0,227.00000000000003,1115.0
Fafnir,Guardian,17,13613.0,2.3960000000000004,80.44000000000001,65.7,5640.0,532.6,0.0,252.60000000000002,1239.0
Fafnir,Guardian,18,15228.0,2.583,89.62,73.35000000000001,6320.0,595.5,0.0,279.8,1370.75
Fafnir,Guardian,19,16938.0,2.781,99.34,81.45,7040.0,662.1,0.0,308.6,1510.25
Fafnir,Guardian,20,18743.0,2.99,109.60000000000001,90.0,7800.0,732.4,0.0,339.0,1657.5
Fenrir,Assassin,1,637.0,1.0,8.0,4.2,230.0,19.6,38.0,30.0,0.0
Fenrir,Assassin,2,719.0,1.017,8.73,4.46,265.0,22.8,40.3,31.6,0.0
Fenrir,Assassin,3,883.0,1.051,10.190000000000001,4.98,335.0,29.200000000000003,44.9,34.800000000000004,0.0
Fenrir,Assassin,4,1129.0,1.1019999999999999,12.38,5.760000000000001,440.0,38.800000000000004,51.8,39.60000000000001,0.0
Fenrir,Assassin,5,1457.0,1.17,15.3,6.800000000000001,580.0,51.60000000000001,61.0,46.00000000000001,0.0
Fenrir,Assassin,6,1867.0,1.255,18.95,8.100000000000001,755.0,67.60000000000001,72.5,54.00000000000001,0.0
Fenrir,Assassin,7,2359.0,1.357,23.33,9.660000000000002,965.0,86.80000000000001,86.3,63.60000000000001,0.0
Fenrir,Assassin,8,2933.0,1.476,28.439999999999998,11.480000000000002,1210.0,109.20000000000002,102.39999999999999,74.80000000000001,0.0
Fenrir,Assassin,9,3589.0,1.612,34.28,13.560000000000002,1490.0,134.8,120.79999999999998,87.60000000000001,0.0
Fenrir,Assassin,10,4327.0,1.7650000000000001,40.85,15.900000000000002,1805.0,163.60000000000002,141.49999999999997,102.00000000000001,0.0
Fenrir,Assassin,11,5147.0,1.935,48.15,18.500000000000004,2155.0,195.60000000000002,164.49999999999997,118.00000000000001,0.0
Fenrir,Assassin,12,6049.0,2.122,56.18,21.360000000000003,2540.0,230.8,189.79999999999995,135.60000000000002,0.0
Fenrir,Assassin,13,7033.0,2.326,64.94,24.480000000000004,2960.0,269.20000000000005,217.39999999999995,154.8,0.0
Fenrir,Assassin,14,8099.0,2.547,74.42999999999999,27.860000000000003,3415.0,310.80000000000007,247.29999999999995,175.60000000000002,0.0
Fenrir,Assassin,15,9247.0,2.785,84.64999999999999,31.500000000000004,3905.0,355.6000000000001,279.49999999999994,198.00000000000003,0.0
Fenrir,Assassin,16,10477.0,3.04,95.6,35.400000000000006,4430.0,403.6000000000001,313.99999999999994,222.00000000000003,0.0
Fenrir,Assassin,17,11789.0,3.3120000000000003,107.28,39.56,4990.0,454.80000000000007,350.79999999999995,247.60000000000002,0.0
Fenrir,Assassin,18,13183.0,3.6010000000000004,119.69,43.980000000000004,5585.0,509.20000000000005,389.9,274.8,0.0
Fenrir,Assassin,19,14659.0,3.9070000000000005,132.82999999999998,48.660000000000004,6215.0,566.8000000000001,431.29999999999995,303.6,0.0
Fenrir,Assassin,20,16217.0,4.23,146.7,53.6,6880.0,627.6,474.99999999999994,334.0,0.0
Freya,Mage,1,567.0,0.95,7.0,4.5,220.0,19.6,0.0,30.0,175.0
